,0
KRQN_955,0.0
KRQN_966,0.0
KRQN_970,0.0
KRQN_974,0.0
KRQN_977,0.0
KRQN_979,0.0
KRQN_980,0.0
KRQN_982,0.0
KRQN_983,0.0
KRQN_986,0.0
KRQN_988,0.0
KRQN_1001,0.0
KRQN_1005,0.0
KRQN_1006,0.0
KRQN_1015,0.0
KRQN_1017,0.0
KRQN_1021,0.0
KRQN_1025,0.0
KRQN_1030,0.0
KRQN_1034,0.0
KRQN_1039,0.0
KRQN_1041,0.0
KRQN_1042,0.0
KRQN_1043,0.0
KRQN_1044,0.0
KRQN_1046,0.0
KRQN_1048,0.0
KRQN_1050,0.0
KRQN_1052,0.0
KRQN_1053,0.0
KRQN_1056,0.0
KRQN_1061,0.0
KRQN_1063,0.0
KRQN_1065,0.0
KRQN_1066,0.0
KRQN_1072,0.0
KRQN_1077,0.0
KRQN_1079,0.0
KRQN_1081,0.0
KRQN_1082,0.0
KRQN_1086,0.0
KRQN_1087,0.0
KRQN_1092,0.0
KRQN_1097,0.0
KRQN_1105,0.0
KRQN_1106,0.0
KRQN_1113,0.0
KRQN_1114,0.0
KRQN_1116,0.0
KRQN_1117,0.0
KRQN_1127,0.0
KRQN_1130,0.0
KRQN_1131,0.0
KRQN_1132,0.0
KRQN_1133,0.0
KRQN_1139,0.0
KRQN_1145,0.0
KRQN_1147,0.0
KRQN_1152,0.0
KRQN_1160,0.0
KRQN_1161,0.0
KRQN_1163,0.0
KRQN_1167,0.0
KRQN_1171,0.0
KRQN_1172,0.0
KRQN_1175,0.0
KRQN_1177,0.0
KRQN_1182,0.0
KRQN_1184,0.0
KRQN_1185,0.0
KRQN_1187,0.0
KRQN_1188,0.0
KRQN_1196,0.0
KRQN_1199,0.0
KRQN_1203,0.0
KRQN_1210,0.0
KRQN_1214,0.0
KRQN_1216,0.0
KRQN_1219,0.0
KRQN_1220,0.0
KRQN_1221,0.0
KRQN_1223,0.0
KRQN_1234,0.0
KRQN_1238,0.0
KRQN_1239,0.0
KRQN_1243,0.0
KRQN_1244,0.0
KRQN_1248,0.0
KRQN_1253,0.0
KRQN_1263,0.0
KRQN_1264,0.0
KRQN_1266,0.0
KRQN_1272,0.0
KRQN_1275,0.0
KRQN_1280,0.0
KRQN_1290,0.0
KRQN_1291,0.0
KRQN_1293,0.0
KRQN_1296,0.0
KRQN_1297,0.0
KRQN_1303,0.0
KRQN_1308,0.0
KRQN_1309,0.0
KRQN_1310,0.0
KRQN_1311,0.0
KRQN_1312,0.0
KRQN_1320,0.0
KRQN_1333,0.0
KRQN_1334,0.0
KRQN_1335,0.0
KRQN_1336,0.0
KRQN_1344,0.0
KRQN_1348,0.0
KRQN_1355,0.0
KRQN_1357,0.0
KRQN_1360,0.0
KRQN_1361,0.0
KRQN_1366,0.0
KRQN_1369,0.0
KRQN_1370,0.0
KRQN_1374,0.0
KRQN_1384,0.0
KRQN_1385,0.0
KRQN_1394,0.0
KRQN_1396,0.0
KRQN_1399,0.0
KRQN_1403,0.0
KRQN_1410,0.0
KRQN_1412,0.0
KRQN_1419,0.0
KRQN_1422,0.0
KRQN_1428,0.0
KRQN_1433,0.0
KRQN_1434,0.0
KRQN_1444,0.0
KRQN_1449,0.0
KRQN_1453,0.0
KRQN_1456,0.0
KRQN_1463,0.0
KRQN_1467,0.0
KRQN_1469,0.0
KRQN_1473,0.0
KRQN_1474,0.0
KRQN_1476,0.0
KRQN_1481,0.0
KRQN_1482,0.0
KRQN_1487,0.0
KRQN_1488,0.0
KRQN_1513,0.0
KRQN_1516,0.0
KRQN_1525,0.0
KRQN_1527,0.0
KRQN_1529,0.0
KRQN_1533,0.0
KRQN_1538,0.0
KRQN_1539,0.0
KRQN_1543,0.0
KRQN_1545,0.0
KRQN_1548,0.0
KRQN_1550,0.0
KRQN_1557,0.0
KRQN_1562,0.0
KRQN_1566,0.0
KRQN_1567,0.0
KRQN_1568,0.0
KRQN_1570,0.0
KRQN_1577,0.0
KRQN_1579,0.0
KRQN_1588,0.0
KRQN_1591,0.0
KRQN_1600,0.0
KRQN_1601,0.0
KRQN_1604,0.0
KRQN_1610,0.0
KRQN_1612,0.0
KRQN_1618,0.0
KRQN_1622,0.0
KRQN_1623,0.0
KRQN_1626,0.0
KRQN_1639,0.0
KRQN_1655,0.0
KRQN_1659,0.0
KRQN_1664,0.0
KRQN_1670,0.0
KRQN_1671,0.0
KRQN_1672,0.0
KRQN_1673,0.0
KRQN_1674,0.0
KRQN_1675,0.0
KRQN_1677,0.0
KRQN_1678,0.0
KRQN_1685,0.0
KRQN_1686,0.0
KRQN_1689,0.0
KRQN_1694,0.0
KRQN_1696,0.0
KRQN_1708,0.0
KRQN_1710,0.0
KRQN_1711,0.0
KRQN_1714,0.0
KRQN_1715,0.0
KRQN_1719,0.0
KRQN_1724,0.0
KRQN_1726,0.0
KRQN_1728,0.0
KRQN_1730,0.0
KRQN_1735,0.0
KRQN_1751,0.0
KRQN_1754,0.0
KRQN_1767,0.0
KRQN_1768,0.0
KRQN_1769,0.0
KRQN_1790,0.0
KRQN_1793,0.0
KRQN_1797,0.0
KRQN_1798,0.0
KRQN_1803,0.0
KRQN_1804,0.0
KRQN_1810,0.0
KRQN_1814,0.0
KRQN_1817,0.0
KRQN_1820,0.0
KRQN_1823,0.0
KRQN_1824,0.0
KRQN_1825,0.0
KRQN_1828,0.0
KRQN_1833,0.0
KRQN_1835,0.0
KRQN_1837,0.0
KRQN_1840,0.0
KRQN_1841,0.0
KRQN_1848,0.0
KRQN_1852,0.0
KRQN_1857,0.0
KRQN_1864,0.0
KRQN_1870,0.0
KRQN_1872,0.0
KRQN_1873,0.0
KRQN_1874,0.0
KRQN_1875,0.0
KRQN_1876,0.0
KRQN_1877,0.0
KRQN_1881,0.0
KRQN_1882,0.0
KRQN_1884,0.0
KRQN_1887,0.0
KRQN_1889,0.0
KRQN_1890,0.0
KRQN_1896,0.0
KRQN_1900,0.0
KRQN_1901,0.0
KRQN_1903,0.0
KRQN_1905,0.0
KRQN_1912,0.0
KRQN_1916,0.0
KRQN_1917,0.0
KRQN_1932,0.0
KRQN_1933,0.0
KRQN_1935,0.0
KRQN_1938,0.0
KRQN_1939,0.0
KRQN_1946,0.0
KRQN_1952,0.0
KRQN_1956,0.0
KRQN_1957,0.0
KRQN_1960,0.0
KRQN_1963,0.0
KRQN_1964,0.0
KRQN_1967,0.0
KRQN_1969,0.0
KRQN_1972,0.0
KRQN_1973,0.0
KRQN_1983,0.0
KRQN_1986,0.0
KRQN_1987,0.0
KRQN_1993,0.0
KRQN_1995,0.0
KRQN_2002,0.0
KRQN_2008,0.0
KRQN_2015,0.0
KRQN_2024,0.0
KRQN_2033,0.0
KRQN_2045,0.0
KRQN_2052,0.0
KRQN_2054,0.0
KRQN_2055,0.0
KRQN_2063,0.0
KRQN_2067,0.0
KRQN_2070,0.0
KRQN_2077,0.0
KRQN_2080,0.0
KRQN_2088,0.0
KRQN_2091,0.0
KRQN_2098,0.0
KRQN_2102,0.0
KRQN_2105,0.0
KRQN_2106,0.0
KRQN_2111,0.0
KRQN_2114,0.0
KRQN_2115,0.0
KRQN_2117,0.0
KRQN_2119,0.0
KRQN_2122,0.0
KRQN_2125,0.0
KRQN_2126,0.0
KRQN_2136,0.0
KRQN_2138,0.0
KRQN_2141,0.0
KRQN_2143,0.0
KRQN_2146,0.0
KRQN_2156,0.0
KRQN_2161,0.0
KRQN_2162,0.0
KRQN_2171,0.0
KRQN_2181,0.0
KRQN_2183,0.0
KRQN_2185,0.0
KRQN_2191,0.0
KRQN_2202,0.0
KRQN_2209,0.0
KRQN_2211,0.0
KRQN_2212,0.0
KRQN_2217,0.0
KRQN_2225,0.0
KRQN_2237,0.0
KRQN_2240,0.0
KRQN_2241,0.0
KRQN_2243,0.0
KRQN_2244,0.0
KRQN_2245,0.0
KRQN_2252,0.0
KRQN_2254,0.0
KRQN_2255,0.0
KRQN_2257,0.0
KRQN_2270,0.0
KRQN_2271,0.0
KRQN_2277,0.0
KRQN_2284,0.0
KRQN_2285,0.0
KRQN_2290,0.0
KRQN_2291,0.0
KRQN_2293,0.0
KRQN_2295,0.0
KRQN_2298,0.0
KRQN_2300,0.0
KRQN_2311,0.0
KRQN_2316,0.0
KRQN_2319,0.0
KRQN_2330,0.0
KRQN_2336,0.0
KRQN_2337,0.0
KRQN_2338,0.0
KRQN_2351,0.0
KRQN_2357,0.0
KRQN_2361,0.0
KRQN_2368,0.0
KRQN_2369,0.0
KRQN_2374,0.0
KRQN_2375,0.0
KRQN_2379,0.0
KRQN_2380,0.0
KRQN_2382,0.0
KRQN_2383,0.0
KRQN_2388,0.0
KRQN_2391,0.0
KRQN_2394,0.0
KRQN_2395,0.0
KRQN_2399,0.0
KRQN_2403,0.0
KRQN_2404,0.0
KRQN_2405,0.0
KRQN_2406,0.0
KRQN_2407,0.0
KRQN_2413,0.0
KRQN_2416,0.0
KRQN_2418,0.0
KRQN_2429,0.0
KRQN_2430,0.0
KRQN_2432,0.0
KRQN_2435,0.0
KRQN_2437,0.0
KRQN_2444,0.0
KRQN_2449,0.0
KRQN_2453,0.0
KRQN_2455,0.0
KRQN_2456,0.0
KRQN_2460,0.0
KRQN_2463,0.0
KRQN_2464,0.0
KRQN_2472,0.0
KRQN_2478,0.0
KRQN_2479,0.0
KRQN_2486,0.0
KRQN_2489,0.0
KRQN_2497,0.0
KRQN_2499,0.0
KRQN_2500,0.0
KRQN_2505,0.0
KRQN_2508,0.0
KRQN_2512,0.0
KRQN_2527,0.0
KRQN_2531,0.0
KRQN_2532,0.0
KRQN_2534,0.0
KRQN_2536,0.0
KRQN_2547,0.0
KRQN_2549,0.0
KRQN_2552,0.0
KRQN_2553,0.0
KRQN_2556,0.0
KRQN_2558,0.0
KRQN_2564,0.0
KRQN_2567,0.0
KRQN_2569,0.0
KRQN_2574,0.0
KRQN_2577,0.0
KRQN_2589,0.0
KRQN_2592,0.0
KRQN_2597,0.0
KRQN_2600,0.0
KRQN_2602,0.0
KRQN_2604,0.0
KRQN_2606,0.0
KRQN_2609,0.0
KRQN_2611,0.0
KRQN_2615,0.0
KRQN_2617,0.0
KRQN_2620,0.0
KRQN_2623,0.0
KRQN_2634,0.0
KRQN_2636,0.0
KRQN_2642,0.0
KRQN_2646,0.0
KRQN_2649,0.0
KRQN_2650,0.0
KRQN_2654,0.0
KRQN_2656,0.0
KRQN_2662,0.0
KRQN_2663,0.0
KRQN_2675,0.0
KRQN_2685,0.0
KRQN_2688,0.0
KRQN_2695,0.0
KRQN_2696,0.0
KRQN_2703,0.0
KRQN_2704,0.0
KRQN_2705,0.0
KRQN_2707,0.0
KRQN_2709,0.0
KRQN_2712,0.0
KRQN_2715,0.0
KRQN_2716,0.0
KRQN_2717,0.0
KRQN_2720,0.0
KRQN_2722,0.0
KRQN_2723,0.0
KRQN_2724,0.0
KRQN_2726,0.0
KRQN_2733,0.0
KRQN_2734,0.0
KRQN_2737,0.0
KRQN_2742,0.0
KRQN_2745,0.0
KRQN_2748,0.0
KRQN_2751,0.0
KRQN_2752,0.0
KRQN_2756,0.0
KRQN_2767,0.0
KRQN_2773,0.0
KRQN_2775,0.0
KRQN_2777,0.0
KRQN_2788,0.0
KRQN_2790,0.0
KRQN_2795,0.0
KRQN_2800,0.0
KRQN_2803,0.0
KRQN_2807,0.0
KRQN_2811,0.0
KRQN_2813,0.0
KRQN_2817,0.0
KRQN_2823,0.0
KRQN_2824,0.0
KRQN_2825,0.0
KRQN_2836,0.0
