,0
DEYH_365,2.0
DEYH_409,2.0
DEYH_419,2.0
DEYH_442,2.0
DEYH_466,2.0
DEYH_515,2.0
DEYH_537,2.0
DEYH_539,2.0
DEYH_560,2.0
DEYH_562,2.0
DEYH_569,2.0
DEYH_593,2.0
DEYH_645,2.0
DEYH_651,2.0
DEYH_683,2.0
DEYH_694,2.0
DEYH_712,2.0
DEYH_729,2.0
DEYH_791,2.0
DEYH_845,2.0
DEYH_849,2.0
DEYH_870,2.0
DEYH_872,2.0
DEYH_888,2.0
DEYH_901,2.0
DEYH_951,2.0
DEYH_954,2.0
DEYH_967,2.0
DEYH_969,2.0
DEYH_998,2.0
DEYH_1024,2.0
DEYH_1079,2.0
DEYH_1081,2.0
DEYH_1084,2.0
DEYH_1133,2.0
DEYH_1134,2.0
DEYH_1137,2.0
DEYH_1199,2.0
DEYH_1200,2.0
DEYH_1236,2.0
DEYH_1243,2.0
DEYH_1249,2.0
DEYH_1284,2.0
DEYH_1298,2.0
DEYH_1321,2.0
DEYH_1391,2.0
DEYH_1397,2.0
DEYH_1404,2.0
DEYH_1425,2.0
DEYH_1537,2.0
DEYH_1552,2.0
DEYH_1566,2.0
DEYH_1587,2.0
DEYH_1589,2.0
DEYH_1615,2.0
DEYH_1625,2.0
DEYH_1652,2.0
DEYH_1667,2.0
DEYH_1680,2.0
DEYH_1699,2.0
DEYH_1718,2.0
DEYH_1722,2.0
DEYH_1750,2.0
DEYH_1779,2.0
DEYH_1791,2.0
DEYH_1796,2.0
DEYH_1802,2.0
DEYH_1813,2.0
DEYH_1818,2.0
DEYH_1844,2.0
DEYH_1889,2.0
DEYH_1894,2.0
DEYH_1918,2.0
DEYH_1923,2.0
DEYH_1948,2.0
DEYH_1958,2.0
DEYH_1984,2.0
DEYH_1987,2.0
DEYH_1998,2.0
DEYH_2021,2.0
DEYH_2033,2.0
DEYH_2040,2.0
DEYH_2055,2.0
DEYH_2061,2.0
DEYH_2076,2.0
DEYH_2081,2.0
DEYH_2139,2.0
DEYH_2156,2.0
DEYH_2202,2.0
DEYH_2257,2.0
DEYH_2272,2.0
DEYH_2281,2.0
DEYH_2390,2.0
DEYH_2414,2.0
DEYH_2417,2.0
DEYH_2433,2.0
DEYH_2436,2.0
DEYH_2442,2.0
DEYH_2479,2.0
DEYH_2503,2.0
DEYH_2506,2.0
DEYH_2520,2.0
DEYH_2525,2.0
DEYH_2536,2.0
DEYH_2542,2.0
DEYH_2544,2.0
DEYH_2571,2.0
DEYH_2633,2.0
DEYH_2638,2.0
DEYH_2639,2.0
DEYH_2643,2.0
DEYH_2678,2.0
DEYH_2697,2.0
DEYH_2702,2.0
DEYH_2711,2.0
DEYH_2725,2.0
DEYH_2747,2.0
DEYH_2766,2.0
DEYH_2804,2.0
DEYH_2865,2.0
DEYH_2894,2.0
DEYH_2903,2.0
DEYH_2929,2.0
DEYH_2954,2.0
DEYH_2976,2.0
DEYH_2995,2.0
DEYH_3001,2.0
DEYH_3010,2.0
DEYH_3099,2.0
DEYH_3150,2.0
DEYH_3191,2.0
DEYH_3196,2.0
DEYH_3230,2.0
DEYH_3231,2.0
DEYH_3271,2.0
DEYH_3278,2.0
DEYH_3295,2.0
DEYH_3296,2.0
DEYH_3326,2.0
DEYH_3363,2.0
DEYH_3380,2.0
DEYH_3434,2.0
DEYH_3436,2.0
DEYH_3450,2.0
DEYH_3451,2.0
DEYH_3481,2.0
DEYH_3491,2.0
DEYH_3505,2.0
DEYH_3533,2.0
DEYH_3547,2.0
DEYH_3559,2.0
DEYH_3593,2.0
DEYH_3596,2.0
DEYH_3605,2.0
DEYH_3614,2.0
DEYH_3645,2.0
DEYH_3677,2.0
DEYH_3723,2.0
DEYH_3756,2.0
DEYH_3767,2.0
DEYH_3773,2.0
DEYH_3776,2.0
DEYH_3779,2.0
DEYH_3838,2.0
DEYH_3847,2.0
DEYH_3852,2.0
DEYH_3854,2.0
DEYH_3903,2.0
DEYH_3920,2.0
DEYH_3928,2.0
DEYH_3929,2.0
DEYH_3937,2.0
DEYH_3944,2.0
DEYH_3956,2.0
DEYH_3962,2.0
DEYH_4006,2.0
DEYH_4018,2.0
DEYH_4050,2.0
DEYH_4051,2.0
DEYH_4079,2.0
DEYH_4083,2.0
DEYH_4086,2.0
DEYH_4099,2.0
DEYH_4101,2.0
DEYH_4102,2.0
DEYH_4110,2.0
DEYH_4144,2.0
DEYH_4176,2.0
DEYH_4221,2.0
DEYH_4246,2.0
DEYH_4255,2.0
DEYH_4258,2.0
DEYH_4264,2.0
DEYH_4269,2.0
DEYH_4300,2.0
DEYH_4312,2.0
DEYH_4345,2.0
DEYH_4380,2.0
DEYH_4433,2.0
DEYH_4444,2.0
DEYH_4447,2.0
DEYH_4456,2.0
DEYH_4488,2.0
DEYH_4493,2.0
DEYH_4561,2.0
DEYH_4577,2.0
DEYH_4585,2.0
DEYH_4606,2.0
DEYH_4618,2.0
DEYH_4619,2.0
DEYH_4624,2.0
DEYH_4628,2.0
DEYH_4632,2.0
DEYH_4662,2.0
DEYH_4685,2.0
DEYH_4706,2.0
DEYH_4744,2.0
DEYH_4772,2.0
DEYH_4814,2.0
DEYH_4824,2.0
DEYH_4893,2.0
DEYH_4907,2.0
DEYH_4909,2.0
DEYH_4927,2.0
DEYH_4951,2.0
DEYH_4960,2.0
DEYH_4965,2.0
DEYH_4977,2.0
KRQN_76,2.0
KRQN_504,2.0
KRQN_829,2.0
KRQN_917,2.0
KRQN_1306,2.0
KRQN_1603,2.0
KRQN_1650,2.0
KRQN_1783,2.0
KRQN_2039,2.0
KRQN_2364,2.0
KRQN_3066,2.0
KRQN_3516,2.0
KRQN_3627,2.0
KRQN_3741,2.0
KRQN_4726,2.0
Rand_49,2.0
Rand_113,2.0
Rand_214,2.0
Rand_222,2.0
Rand_266,2.0
Rand_300,2.0
Rand_322,2.0
Rand_335,2.0
Rand_377,2.0
Rand_400,2.0
Rand_408,2.0
Rand_577,2.0
Rand_624,2.0
Rand_641,2.0
Rand_677,2.0
Rand_731,2.0
Rand_839,2.0
Rand_850,2.0
Rand_922,2.0
Rand_932,2.0
Rand_969,2.0
Rand_1003,2.0
Rand_1009,2.0
Rand_1052,2.0
Rand_1053,2.0
Rand_1055,2.0
Rand_1066,2.0
Rand_1085,2.0
Rand_1159,2.0
Rand_1178,2.0
Rand_1232,2.0
Rand_1250,2.0
Rand_1254,2.0
Rand_1280,2.0
Rand_1341,2.0
Rand_1353,2.0
Rand_1378,2.0
Rand_1413,2.0
Rand_1480,2.0
Rand_1483,2.0
Rand_1498,2.0
Rand_1554,2.0
Rand_1695,2.0
Rand_1723,2.0
Rand_1843,2.0
Rand_1847,2.0
Rand_1857,2.0
Rand_1873,2.0
Rand_1876,2.0
Rand_1879,2.0
Rand_1880,2.0
Rand_1935,2.0
Rand_2015,2.0
Rand_2038,2.0
Rand_2061,2.0
Rand_2101,2.0
Rand_2115,2.0
Rand_2138,2.0
Rand_2176,2.0
Rand_2219,2.0
Rand_2379,2.0
Rand_2381,2.0
Rand_2394,2.0
Rand_2403,2.0
Rand_2422,2.0
Rand_2431,2.0
Rand_2474,2.0
Rand_2491,2.0
Rand_2512,2.0
Rand_2518,2.0
Rand_2604,2.0
Rand_2625,2.0
Rand_2631,2.0
Rand_2651,2.0
Rand_2672,2.0
Rand_2695,2.0
Rand_2701,2.0
Rand_2770,2.0
Rand_2791,2.0
Rand_2837,2.0
Rand_2843,2.0
Rand_2937,2.0
Rand_3007,2.0
Rand_3042,2.0
Rand_3111,2.0
Rand_3236,2.0
Rand_3244,2.0
Rand_3276,2.0
Rand_3394,2.0
Rand_3397,2.0
Rand_3398,2.0
Rand_3442,2.0
Rand_3511,2.0
Rand_3542,2.0
Rand_3563,2.0
Rand_3598,2.0
Rand_3623,2.0
Rand_3628,2.0
Rand_3670,2.0
Rand_3677,2.0
Rand_3745,2.0
Rand_3760,2.0
Rand_3795,2.0
Rand_3877,2.0
Rand_3972,2.0
Rand_3983,2.0
Rand_3986,2.0
Rand_4000,2.0
Rand_4110,2.0
Rand_4145,2.0
Rand_4226,2.0
